,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
163,1374433003259056129,1374433003259056129,2021-03-23 20:48:58 Jerusalem Standard Time,2021-03-23,20:48:58,300,17061263,netanyahu,Benjamin Netanyahu,,https://t.co/essqiikynq ,und,[],['https://twitter.com/i/broadcasts/1kvKpokblPPxE'],[],94,168,978,[],[],https://twitter.com/netanyahu/status/1374433003259056129,False,,0,,,,,,,,[],,,,
164,1374424797115916288,1374424797115916288,2021-03-23 20:16:21 Jerusalem Standard Time,2021-03-23,20:16:21,300,17061263,netanyahu,Benjamin Netanyahu,,The rule of right in danger because of the Likud votter remains at home. Now go out to vote from a disease to save the right government at the last minute! Thuggle to bring now (!!!) As much as staple voters as possible to prevent tender to be prime minister at the last moment! ,iw,[],[],[],203,279,1917,[],[],https://twitter.com/netanyahu/status/1374424797115916288,False,,0,,,,,,,,[],,,,
165,1374424794532249600,1374424794532249600,2021-03-23 20:16:21 Jerusalem Standard Time,2021-03-23,20:16:21,300,17061263,netanyahu,Benjamin Netanyahu,,On television celebrate that they want the Likud voter will remain at home to get Yair Torch prime minister. Get out to vote from a disease now - another 2 mandates to Likud and we will win! ✌️ https://t.co/rprkfywr4o ,iw,[],[],[],85,129,967,[],[],https://twitter.com/netanyahu/status/1374424794532249600,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374423155112960002/pu/img/yXdKcyQUXBiegmhH.jpg,,,,,,,[],,,,
166,1374409013295607811,1374409013295607811,2021-03-23 19:13:38 Jerusalem Standard Time,2021-03-23,19:13:38,300,17061263,netanyahu,Benjamin Netanyahu,,Emergency reports Get out to vote from a disease! ,iw,[],[],[],233,294,1786,[],[],https://twitter.com/netanyahu/status/1374409013295607811,False,,0,,,,,,,,[],,,,
167,1374394632973393929,1374394632973393929,2021-03-23 18:16:30 Jerusalem Standard Time,2021-03-23,18:16:30,300,17061263,netanyahu,Benjamin Netanyahu,,Jerusalem - Excise to vote from a disease! https://t.co/myten0iztz ,iw,[],[],[],102,157,1151,[],[],https://twitter.com/netanyahu/status/1374394632973393929,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374394573175156746/pu/img/7MKk8fYXXTAyKpiN.jpg,,,,,,,[],,,,
168,1374392919918923784,1374392919918923784,2021-03-23 18:09:41 Jerusalem Standard Time,2021-03-23,18:09:41,300,17061263,netanyahu,Benjamin Netanyahu,,Yerushalim - you sleep on the nose. Get out now and now vote. The percentage of our voting is too low. Do not you go pointing? Will get a prime minister torch while less than 4 hours. Get out to vote from a disease and we will win! ✌️ ,iw,[],[],[],176,256,2101,[],[],https://twitter.com/netanyahu/status/1374392919918923784,False,,0,,,,,,,,[],,,,
169,1374375486424412166,1374375486424412166,2021-03-23 17:00:25 Jerusalem Standard Time,2021-03-23,17:00:25,300,17061263,netanyahu,Benjamin Netanyahu,,I went to get Eden Ben an old man to vote. Just a disease! 🇮🇱 https://t.co/doba1uznxg ,iw,[],[],"['https://pbs.twimg.com/media/ExLDNx-UYAAW57N.jpg', 'https://pbs.twimg.com/media/ExLDNx8U8AUjuhK.jpg', 'https://pbs.twimg.com/media/ExLDNx5VgAoUh59.jpg']",158,178,2101,[],[],https://twitter.com/netanyahu/status/1374375486424412166,False,,1,https://pbs.twimg.com/media/ExLDNx-UYAAW57N.jpg,,,,,,,[],,,,
170,1374373925640040451,1374373925640040451,2021-03-23 16:54:13 Jerusalem Standard Time,2021-03-23,16:54:13,300,17061263,netanyahu,Benjamin Netanyahu,,"Eden Ben Zaken goes out to vote, do not you come? https://t.co/imaoqhexuc ",iw,[],[],[],136,183,1557,[],[],https://twitter.com/netanyahu/status/1374373925640040451,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374372359474356229/pu/img/OYkJp64vkNQN0zPj.jpg,,,,,,,[],,,,
171,1374361180261715979,1374361180261715979,2021-03-23 16:03:34 Jerusalem Standard Time,2021-03-23,16:03:34,300,17061263,netanyahu,Benjamin Netanyahu,,Contact the residents of the South - https://t.co/usjwzy6we5 ,iw,[],[],[],68,113,717,[],[],https://twitter.com/netanyahu/status/1374361180261715979,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374360902020046857/pu/img/jwFf7WIQJPUMBm_L.jpg,,,,,,,[],,,,
172,1374360255136722944,1374360255136722944,2021-03-23 15:59:53 Jerusalem Standard Time,2021-03-23,15:59:53,300,17061263,netanyahu,Benjamin Netanyahu,,Sees low voting percentages in the south. Likudnicks must go out now. Take the family and friends. Two more seats and we win and establish strong right government ✌️ ,iw,[],[],[],162,200,1676,[],[],https://twitter.com/netanyahu/status/1374360255136722944,False,,0,,,,,,,,[],,,,
173,1374358747347365894,1374358747347365894,2021-03-23 15:53:54 Jerusalem Standard Time,2021-03-23,15:53:54,300,17061263,netanyahu,Benjamin Netanyahu,,"In the Bat Yam Mall - Lekodnicks, go out to vote !!! https://t.co/c17ejzwp8i ",iw,[],[],[],86,170,1349,[],[],https://twitter.com/netanyahu/status/1374358747347365894,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374358495869419524/pu/img/whK1wmmjY-JvOS3x.jpg,,,,,,,[],,,,
174,1374355080074436609,1374355080074436609,2021-03-23 15:39:20 Jerusalem Standard Time,2021-03-23,15:39:20,300,17061263,netanyahu,Benjamin Netanyahu,,Low pointing rates in Likud. Get out to vote. We need another 2 seats for victory! ✌️ https://t.co/cwcw4mlyor ,iw,[],[],['https://pbs.twimg.com/media/ExKwo4ZW8AAeCPN.jpg'],120,140,1207,[],[],https://twitter.com/netanyahu/status/1374355080074436609,False,,1,https://pbs.twimg.com/media/ExKwo4ZW8AAeCPN.jpg,,,,,,,[],,,,
175,1374354898658193416,1374354898658193416,2021-03-23 15:38:36 Jerusalem Standard Time,2021-03-23,15:38:36,300,17061263,netanyahu,Benjamin Netanyahu,,Low pointing rates in Likud. Get out to vote. We need another 2 seats for victory! ✌️ https://t.co/ucw4b8ogwg ,iw,[],[],[],55,117,818,[],[],https://twitter.com/netanyahu/status/1374354898658193416,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374354790847819777/pu/img/LAbfzwVEzVqrqEcr.jpg,,,,,,,[],,,,
176,1374322778963386370,1374322778963386370,2021-03-23 13:30:58 Jerusalem Standard Time,2021-03-23,13:30:58,300,17061263,netanyahu,Benjamin Netanyahu,,"ביר שربية لمواطنية إسلائين المسلمين - طيران مباشر منائيل لمكة, الحلم سيتحقق! اخرجوا للتصوت اليوم 'مح ل' - واجلبوا 3 اصدقاء. I have a huge line for the citizens of Israel Muslims - direct flights from Israel to Mecca, a dream that will become reality! Go out to vote today 'sick' - and brought 3 friends https://t.co/bxh4zfn2uj ",und,[],[],[],271,141,916,[],[],https://twitter.com/netanyahu/status/1374322778963386370,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374322747048878082/pu/img/GB2QdJ9hawQd-58z.jpg,,,,,,,[],,,,
177,1374310838639661056,1374310838639661056,2021-03-23 12:43:32 Jerusalem Standard Time,2021-03-23,12:43:32,300,17061263,netanyahu,Benjamin Netanyahu,,Get out to vote from HTTPS://t.co/rjla1rxvct ,iw,[],[],[],112,130,952,[],[],https://twitter.com/netanyahu/status/1374310838639661056,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374310812748222465/pu/img/kHHySoeH5QBAtQ8X.jpg,,,,,,,[],,,,
178,1374304882434396160,1374304882434396160,2021-03-23 12:19:51 Jerusalem Standard Time,2021-03-23,12:19:51,300,17061263,netanyahu,Benjamin Netanyahu,,Get out to vote from Dog ,iw,[],[],[],310,277,3114,[],[],https://twitter.com/netanyahu/status/1374304882434396160,False,,0,,,,,,,,[],,,,
179,1374288621805658114,1374288621805658114,2021-03-23 11:15:15 Jerusalem Standard Time,2021-03-23,11:15:15,300,17061263,netanyahu,Benjamin Netanyahu,,"We pointed out a disease. Now turn. Another stable right-wing mandates - no more elections, without rotation, without torch. Get out to vote ✌️ https://t.co/ezhd7fnmsx ",iw,[],[],['https://pbs.twimg.com/media/ExJ0NmzXIAcFHzw.jpg'],238,180,2302,[],[],https://twitter.com/netanyahu/status/1374288621805658114,False,,1,https://pbs.twimg.com/media/ExJ0NmzXIAcFHzw.jpg,,,,,,,[],,,,
180,1374288092065112065,1374288092065112065,2021-03-23 11:13:08 Jerusalem Standard Time,2021-03-23,11:13:08,300,17061263,netanyahu,Benjamin Netanyahu,,"We pointed out a disease. Now turn. Another stable right-wing mandates - no more elections, without rotation, without torch. Get out to vote ✌️ https://t.co/qsdjyz6brq ",iw,[],[],[],67,113,927,[],[],https://twitter.com/netanyahu/status/1374288092065112065,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374287701852176384/pu/img/5Wrbie3T1ss4x8Ci.jpg,,,,,,,[],,,,
181,1374273984452308994,1374273984452308994,2021-03-23 10:17:05 Jerusalem Standard Time,2021-03-23,10:17:05,300,17061263,netanyahu,Benjamin Netanyahu,,Rising to Libby now https://t.co/tt198xi5qu ,iw,[],['https://www.facebook.com/Netanyahu/videos/384540452735778/'],[],111,55,458,[],[],https://twitter.com/netanyahu/status/1374273984452308994,False,,0,,,,,,,,[],,,,
182,1374249439532089347,1374249439532089347,2021-03-23 08:39:33 Jerusalem Standard Time,2021-03-23,08:39:33,300,17061263,netanyahu,Benjamin Netanyahu,,✌️ https://t.co/k0umaivajm ,und,[],[],[],121,138,971,[],[],https://twitter.com/netanyahu/status/1374249439532089347,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374248700629946369/pu/img/inEgsfupvcFimBVs.jpg,,,,,,,[],,,,
183,1374242487301242880,1374242487301242880,2021-03-23 08:11:55 Jerusalem Standard Time,2021-03-23,08:11:55,300,17061263,netanyahu,Benjamin Netanyahu,,"All my life I work for you, today I ask you one thing: Go to vote from a disease. Another 2 seats and we have a strong right government - without a torch, without rotation and without more elections. Bring 3 friends / Family to the polls that will vote from a disease, and victory in our hands! Trust you. Love you. Together we will win! ✌️🇮🇱 ",iw,[],[],[],512,326,2847,[],[],https://twitter.com/netanyahu/status/1374242487301242880,False,,0,,,,,,,,[],,,,
184,1374123098413350917,1374123098413350917,2021-03-23 00:17:31 Jerusalem Standard Time,2021-03-23,00:17:31,300,17061263,netanyahu,Benjamin Netanyahu,,Voting for Likud is also pointing for animal rights. Along with Tal Gilboa we will continue to bring more unprecedented achievements. @talgilboa https://t.co/xjgyn0av5n ,iw,"[{'screen_name': 'talgilboa', 'name': 'tal gilboa🇮🇱', 'id': '91341099'}]",[],[],139,93,785,[],[],https://twitter.com/netanyahu/status/1374123098413350917,False,,1,https://pbs.twimg.com/amplify_video_thumb/1374121081724936198/img/fhdYvFA_f8-pGnL4.jpg,,,,,,,[],,,,
185,1374113611346497541,1374113611346497541,2021-03-22 23:39:49 Jerusalem Standard Time,2021-03-22,23:39:49,300,17061263,netanyahu,Benjamin Netanyahu,,I will never forget! 🇮🇱 ,iw,[],[],[],156,197,1718,[],[],https://twitter.com/netanyahu/status/1374113611346497541,False,https://twitter.com/zalmanovitz/status/1374113388750635011,0,,,,,,,,[],,,,
186,1374104815089942530,1374104815089942530,2021-03-22 23:04:52 Jerusalem Standard Time,2021-03-22,23:04:52,300,17061263,netanyahu,Benjamin Netanyahu,,Acceptable on me ✌️ ,iw,[],[],[],78,75,1326,[],[],https://twitter.com/netanyahu/status/1374104815089942530,False,https://twitter.com/YanivTurgi/status/1374088187124060161,0,,,,,,,,[],,,,
187,1374096556492787714,1374096556492787714,2021-03-22 22:32:03 Jerusalem Standard Time,2021-03-22,22:32:03,300,17061263,netanyahu,Benjamin Netanyahu,,Praying at the Western Wall with Israel 🇮🇱✌️ https://t.co/5uqbcc1wgc ,iw,[],[],"['https://pbs.twimg.com/media/ExHFiCJXIAUtAET.jpg', 'https://pbs.twimg.com/media/ExHFiCLWQAAV_2H.jpg', 'https://pbs.twimg.com/media/ExHFiCIWYAk9Nom.jpg', 'https://pbs.twimg.com/media/ExHFiCPXMAYFsxg.jpg']",485,265,2683,[],[],https://twitter.com/netanyahu/status/1374096556492787714,False,,1,https://pbs.twimg.com/media/ExHFiCJXIAUtAET.jpg,,,,,,,[],,,,
188,1374094432820211714,1374094432820211714,2021-03-22 22:23:36 Jerusalem Standard Time,2021-03-22,22:23:36,300,17061263,netanyahu,Benjamin Netanyahu,,Bennett - Cancel your excess agreement with Gideon Sa'ar exposed today to go to the Rotation government with Torch. Do not pass voices to the right of torch! https://t.co/awb9ukls8l ,iw,[],[],[],264,165,1245,[],[],https://twitter.com/netanyahu/status/1374094432820211714,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374093883777372163/pu/img/6L2hGeBaOI0iLdZb.jpg,,,,,,,[],,,,
189,1374089210865590276,1374089210865590276,2021-03-22 22:02:51 Jerusalem Standard Time,2021-03-22,22:02:51,300,17061263,netanyahu,Benjamin Netanyahu,,"Dear Uncle, Sarah and I heard his sorrow on the death of your beloved brother Joel. Prayers not to know another sorrow. A warm hug and condolences from the bottom of the heart, of us and all companies and members of the Likud. ",iw,[],[],[],51,111,2134,[],[],https://twitter.com/netanyahu/status/1374089210865590276,False,,0,,,,,,,,[],,,,
190,1374079523248046088,1374079523248046088,2021-03-22 21:24:22 Jerusalem Standard Time,2021-03-22,21:24:22,300,17061263,netanyahu,Benjamin Netanyahu,,"* 2285 the asterisk number of the Likud. If you need to order a convention, if you have a malfunction in the app or anything else - we are at your service asterisk of the Likud. https://t.co/f5xeibcykk ",iw,[],[],[],137,135,805,[],[],https://twitter.com/netanyahu/status/1374079523248046088,False,,1,https://pbs.twimg.com/media/ExGsBH_WEAAUhNR.jpg,,,,,,,[],,,,
191,1374070279052333059,1374070279052333059,2021-03-22 20:47:38 Jerusalem Standard Time,2021-03-22,20:47:38,300,17061263,netanyahu,Benjamin Netanyahu,,Thanks Avner - Love you very ❤️ https://t.co/z9o0tjf7 ,iw,[],['https://www.facebook.com/1113067676/posts/10223559776438515/?d=n'],[],99,87,1341,[],[],https://twitter.com/netanyahu/status/1374070279052333059,False,,0,,,,,,,,[],,,,
192,1374068077340557314,1374068077340557314,2021-03-22 20:38:53 Jerusalem Standard Time,2021-03-22,20:38:53,300,17061263,netanyahu,Benjamin Netanyahu,,✌️ Two seats and winners! ,iw,[],[],[],119,62,830,[],[],https://twitter.com/netanyahu/status/1374068077340557314,False,https://twitter.com/BatelB/status/1374056203953840133,0,,,,,,,,[],,,,
193,1374064939380379657,1374064939380379657,2021-03-22 20:26:25 Jerusalem Standard Time,2021-03-22,20:26:25,300,17061263,netanyahu,Benjamin Netanyahu,,All you know on the election day. * 2285 https://t.co/xizx8bdrv9 ,iw,[],[],[],86,111,799,[],[],https://twitter.com/netanyahu/status/1374064939380379657,False,,1,https://pbs.twimg.com/media/ExGsBH_WEAAUhNR.jpg,,,,,,,[],,,,
194,1374063515527446534,1374063515527446534,2021-03-22 20:20:45 Jerusalem Standard Time,2021-03-22,20:20:45,300,17061263,netanyahu,Benjamin Netanyahu,,https://t.co/gfkgoqcxst ,und,[],[],[],77,87,636,[],[],https://twitter.com/netanyahu/status/1374063515527446534,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374063487333363716/pu/img/6g219CS0UMFumwe4.jpg,,,,,,,[],,,,
195,1374049556158160896,1374049556158160896,2021-03-22 19:25:17 Jerusalem Standard Time,2021-03-22,19:25:17,300,17061263,netanyahu,Benjamin Netanyahu,,Thank you! 🇸🇮❤️🇮🇱 ,en,[],[],[],57,110,938,[],[],https://twitter.com/netanyahu/status/1374049556158160896,False,https://twitter.com/JJansaSDS/status/1374043180069482510,0,,,,,,,,[],,,,
196,1374017517274992642,1374017517274992642,2021-03-22 17:17:58 Jerusalem Standard Time,2021-03-22,17:17:58,300,17061263,netanyahu,Benjamin Netanyahu,,blank! https://t.co/un7t9bqf9k ,iw,[],[],[],158,135,1253,[],[],https://twitter.com/netanyahu/status/1374017517274992642,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374017457787187203/pu/img/80-15Lp1bfrDjZ8p.jpg,,,,,,,[],,,,
197,1374016679773097988,1374016679773097988,2021-03-22 17:14:39 Jerusalem Standard Time,2021-03-22,17:14:39,300,17061263,netanyahu,Benjamin Netanyahu,,"Currently visiting Shaare Zedek Hospital, while the Corona Department of the rights of vaccines we brought. In this place people and women struggled for their lives. Today we return to life, come back to smile, first in the world. Thank you for doctors, to the doctors and all our amazing medical teams! 🇮🇱 https://t.co/x6naxz21 ",iw,[],[],[],107,143,942,[],[],https://twitter.com/netanyahu/status/1374016679773097988,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374016372028628998/pu/img/7USEv2kMHV0PKQ2y.jpg,,,,,,,[],,,,
198,1374007184409890821,1374007184409890821,2021-03-22 16:36:55 Jerusalem Standard Time,2021-03-22,16:36:55,300,17061263,netanyahu,Benjamin Netanyahu,,Don't let them ease us! Another 2 mandates for a steady right government that will nip the economy! 🇮🇱✌️ https://t.co/zffkkqkrncs ,iw,[],[],[],83,83,702,[],[],https://twitter.com/netanyahu/status/1374007184409890821,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1374007146749300736/pu/img/nMaDGWwmnP7Uymof.jpg,,,,,,,[],,,,
199,1374002155938537474,1374002155938537474,2021-03-22 16:16:56 Jerusalem Standard Time,2021-03-22,16:16:56,300,17061263,netanyahu,Benjamin Netanyahu,,Live Broadcast ,iw,[],[],[],39,55,553,[],[],https://twitter.com/netanyahu/status/1374002155938537474,False,https://twitter.com/YinonMagal/status/1374001776542748672,0,,,,,,,,[],,,,
200,1373999923436384259,1373999923436384259,2021-03-22 16:08:04 Jerusalem Standard Time,2021-03-22,16:08:04,300,17061263,netanyahu,Benjamin Netanyahu,,"Listen to Moshe Bar a good sign: ""Netanyahu's obsessions - worked! Israel in excellent mode ""https://t.co/hmdowbl8iy ",iw,[],[],[],85,95,869,[],[],https://twitter.com/netanyahu/status/1373999923436384259,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373999883129081857/pu/img/nP_bAnXL4BFl-Bb8.jpg,,,,,,,[],,,,
201,1373987627184054279,1373987627184054279,2021-03-22 15:19:12 Jerusalem Standard Time,2021-03-22,15:19:12,300,17061263,netanyahu,Benjamin Netanyahu,,Now in the Judah camp! Two mandates for victory !!! ✌️ https://t.co/rijpmxq5j5 ,iw,[],[],[],149,118,1153,[],[],https://twitter.com/netanyahu/status/1373987627184054279,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373986905252110343/pu/img/RuGAZ5tgaQzK2L5r.jpg,,,,,,,[],,,,
202,1373985877639229440,1373985877639229440,2021-03-22 15:12:15 Jerusalem Standard Time,2021-03-22,15:12:15,300,17061263,netanyahu,Benjamin Netanyahu,,https://t.co/wvj1hjmisv ,und,[],['https://twitter.com/i/broadcasts/1BRJjBLYWmvJw'],[],90,138,1050,[],[],https://twitter.com/netanyahu/status/1373985877639229440,False,,0,,,,,,,,[],,,,
203,1373979351507685378,1373979351507685378,2021-03-22 14:46:19 Jerusalem Standard Time,2021-03-22,14:46:19,300,17061263,netanyahu,Benjamin Netanyahu,,I'm going to surprise now someone live https://t.co/gje7pfmcsa ,iw,[],['https://fb.watch/4oiLCgUs6o/'],[],96,58,486,[],[],https://twitter.com/netanyahu/status/1373979351507685378,False,,0,,,,,,,,[],,,,
204,1373974141217468417,1373974141217468417,2021-03-22 14:25:37 Jerusalem Standard Time,2021-03-22,14:25:37,300,17061263,netanyahu,Benjamin Netanyahu,,Vote for Levant = Voting for a Lapid in the government. Voting to applicable = vote for the Levent in the government. https://t.co/aans1c0ym ,iw,[],[],[],109,85,608,[],[],https://twitter.com/netanyahu/status/1373974141217468417,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373974098460692480/pu/img/vuW_351IFPSLgiWV.jpg,,,,,,,[],,,,
205,1373961391661547525,1373961391661547525,2021-03-22 13:34:57 Jerusalem Standard Time,2021-03-22,13:34:57,300,17061263,netanyahu,Benjamin Netanyahu,,"Returning to life, come back to smile! https://t.co/q3rhwacg0 ",iw,[],[],['https://pbs.twimg.com/media/ExFKmdPXMAA9y0Q.jpg'],214,127,1122,[],[],https://twitter.com/netanyahu/status/1373961391661547525,False,,1,https://pbs.twimg.com/media/ExFKmdPXMAA9y0Q.jpg,,,,,,,[],,,,
206,1373960490913820674,1373960490913820674,2021-03-22 13:31:22 Jerusalem Standard Time,2021-03-22,13:31:22,300,17061263,netanyahu,Benjamin Netanyahu,,His conference will see what hide from you on television. Live broadcast https://t.co/pjein4fghq ,iw,[],['https://fb.watch/4oeosrJaAB/'],[],63,61,416,[],[],https://twitter.com/netanyahu/status/1373960490913820674,False,,0,,,,,,,,[],,,,
207,1373958027536130049,1373913146621054976,2021-03-22 13:21:35 Jerusalem Standard Time,2021-03-22,13:21:35,300,17061263,netanyahu,Benjamin Netanyahu,,"Tomorrow indicate a disease! We are missing 2 seats to the right-wing government for 4 years. Get out to vote for the Likud, bring 3 friends, and together we will win and we'll buy our economy! ✌️ https://t.co/mlh5qa4xbz ",iw,[],['https://3.likud.org.il/'],[],69,43,375,[],[],https://twitter.com/netanyahu/status/1373958027536130049,False,,0,,,,,,,,[],,,,
208,1373947876913639424,1373947876913639424,2021-03-22 12:41:15 Jerusalem Standard Time,2021-03-22,12:41:15,300,17061263,netanyahu,Benjamin Netanyahu,,Live broadcast from Samaria https://t.co/tgm4ajmpz6 ,iw,[],['https://fb.watch/4obs-zkvJU/'],[],37,44,332,[],[],https://twitter.com/netanyahu/status/1373947876913639424,False,,0,,,,,,,,[],,,,
209,1373932983569281036,1373932983569281036,2021-03-22 11:42:04 Jerusalem Standard Time,2021-03-22,11:42:04,300,17061263,netanyahu,Benjamin Netanyahu,,✌️ Another 2 seats for the right-wing government that will nip the economy to 4 years. ,iw,[],[],[],278,192,2545,[],[],https://twitter.com/netanyahu/status/1373932983569281036,False,,0,,,,,,,,[],,,,
210,1373920968935157762,1373920968935157762,2021-03-22 10:54:19 Jerusalem Standard Time,2021-03-22,10:54:19,300,17061263,netanyahu,Benjamin Netanyahu,,My Brother. https://t.co/7vsht69mot ,iw,[],['https://m.ynet.co.il/articles/59023590'],[],153,105,959,[],[],https://twitter.com/netanyahu/status/1373920968935157762,False,,0,,,,,,,,[],,,,
211,1373913146621054976,1373913146621054976,2021-03-22 10:23:14 Jerusalem Standard Time,2021-03-22,10:23:14,300,17061263,netanyahu,Benjamin Netanyahu,,I have a message very important for you to https://t.co/fkzhjeqmer ,iw,[],[],[],239,226,1507,[],[],https://twitter.com/netanyahu/status/1373913146621054976,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373912787861319681/pu/img/we1CS8v_mNnxeaj4.jpg,,,,,,,[],,,,
212,1373892294609362948,1373892294609362948,2021-03-22 09:00:23 Jerusalem Standard Time,2021-03-22,09:00:23,300,17061263,netanyahu,Benjamin Netanyahu,,"While in Europe enter the closures, in Israel return to life. Only a strong right government headed, will know how to stir the economy to new records. On Tuesday, 'Dog'! 🇮🇱 https://t.co/wrggcw4t2z ",iw,[],[],[],122,135,928,[],[],https://twitter.com/netanyahu/status/1373892294609362948,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373892201495859201/pu/img/3vLOfVCTolUEUAXN.jpg,,,,,,,[],,,,
213,1373752878167437317,1373752878167437317,2021-03-21 23:46:23 Jerusalem Standard Time,2021-03-21,23:46:23,300,17061263,netanyahu,Benjamin Netanyahu,,"We managed in vaccinations, succeeded in economics. More 2 mandates for Likud and we win ✌️🇮🇱 https://t.co/0sriigcx1s ",iw,[],[],['https://pbs.twimg.com/media/ExCM9ZmXEAABiBj.jpg'],258,186,1848,[],[],https://twitter.com/netanyahu/status/1373752878167437317,False,,1,https://pbs.twimg.com/media/ExCM9ZmXEAABiBj.jpg,,,,,,,[],,,,
214,1373742697870204930,1373742697870204930,2021-03-21 23:05:56 Jerusalem Standard Time,2021-03-21,23:05:56,300,17061263,netanyahu,Benjamin Netanyahu,,"Former Sarah Sufa Landver, Lieberman's right hand for years, tells the whole truth about Lieberman. Watch and Share & GT; & GT; https://t.co/vqyqrqdtct ",iw,[],[],[],244,368,2160,[],[],https://twitter.com/netanyahu/status/1373742697870204930,False,,1,https://pbs.twimg.com/amplify_video_thumb/1373742608049115139/img/9bhdRCBuS-M9WVr3.jpg,,,,,,,[],,,,
215,1373722798342950914,1373722798342950914,2021-03-21 21:46:52 Jerusalem Standard Time,2021-03-21,21:46:52,300,17061263,netanyahu,Benjamin Netanyahu,,"This evening we are in a 60-60 pic in mandates. Just a draw. We must remove the Likudenics to vote, this is our mission in the coming days. https://t.co/j5i1haval9 ",iw,[],[],[],202,159,1244,[],[],https://twitter.com/netanyahu/status/1373722798342950914,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373722364681318404/pu/img/DC0BK_HxR6vK6ZBQ.jpg,,,,,,,[],,,,
216,1373720668068577284,1373720668068577284,2021-03-21 21:38:24 Jerusalem Standard Time,2021-03-21,21:38:24,300,17061263,netanyahu,Benjamin Netanyahu,,Live broadcast from the Likud event in Jerusalem! An important update https://t.co/wqwxwzg ,iw,[],['https://www.facebook.com/Netanyahu/videos/896120311184644/'],[],30,73,524,[],[],https://twitter.com/netanyahu/status/1373720668068577284,False,,0,,,,,,,,[],,,,
217,1373671565989187590,1373671565989187590,2021-03-21 18:23:17 Jerusalem Standard Time,2021-03-21,18:23:17,300,17061263,netanyahu,Benjamin Netanyahu,,a surprise! Yair Lapid said something true: You voted Bennett and Gideon - you received a torch. https://t.co/utcbouhlio ,iw,[],[],[],120,109,851,[],[],https://twitter.com/netanyahu/status/1373671565989187590,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373671509131149317/pu/img/SdPMx1I3Y0z5J1Rv.jpg,,,,,,,[],,,,
218,1373668356205723648,1373668356205723648,2021-03-21 18:10:32 Jerusalem Standard Time,2021-03-21,18:10:32,300,17061263,netanyahu,Benjamin Netanyahu,,Bent vote? You got a torch. Did not you go to vote from a disease? You got a torch. Vote from a steady government and receive a stable government that will give the economy! https://t.co/msrsqag0nj ,iw,[],[],[],258,228,1713,[],[],https://twitter.com/netanyahu/status/1373668356205723648,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373667937555521539/pu/img/c8dlKQah5uL8tON2.jpg,,,,,,,[],,,,
219,1373610169779826691,1373610169779826691,2021-03-21 14:19:19 Jerusalem Standard Time,2021-03-21,14:19:19,300,17061263,netanyahu,Benjamin Netanyahu,,https://t.co/frdt8gcis5 ,und,[],['https://www.israelhayom.co.il/opinion/862897'],[],381,99,846,[],[],https://twitter.com/netanyahu/status/1373610169779826691,False,,0,,,,,,,,[],,,,
220,1373574967980388356,1373533163306225664,2021-03-21 11:59:26 Jerusalem Standard Time,2021-03-21,11:59:26,300,17061263,netanyahu,Benjamin Netanyahu,,Thank you for @ ronen23 ,iw,"[{'screen_name': 'ronen23', 'name': 'אלונובר', 'id': '885829617239678976'}]",[],[],32,31,455,[],[],https://twitter.com/netanyahu/status/1373574967980388356,False,,0,,,,,,,,[],,,,
221,1373533163306225664,1373533163306225664,2021-03-21 09:13:19 Jerusalem Standard Time,2021-03-21,09:13:19,300,17061263,netanyahu,Benjamin Netanyahu,,Our answer: Discipline in the cards 🇮🇱 brought 3 friends to vote a Likud in the cards - and win the giant! https://t.co/hvcplxoft3 ,iw,[],[],[],504,301,2201,[],[],https://twitter.com/netanyahu/status/1373533163306225664,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1373533093383049217/pu/img/L2CkbccqfYc3p4Pl.jpg,,,,,,,[],,,,
