id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1348934214738194433,1348934214738194433,2021-01-12 12:05:53 Jerusalem Standard Time,2021-01-12,12:05:53,+0300,17061263,netanyahu,Benjamin Netanyahu,,מתגעגע לחבק אתכם ❤️  https://t.co/OWAJR9HMZG,iw,[],[],[],334,191,2296,[],[],https://twitter.com/netanyahu/status/1348934214738194433,False,,1,https://pbs.twimg.com/media/ErhggAbWMAEBSor.jpg,,,,,,,[],,,,
1348894183269011456,1348894183269011456,2021-01-12 09:26:49 Jerusalem Standard Time,2021-01-12,09:26:49,+0300,17061263,netanyahu,Benjamin Netanyahu,, https://t.co/Qw9xF3vmbZ,und,[],[],[],191,213,1821,[],[],https://twitter.com/netanyahu/status/1348894183269011456,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348894016897736704/pu/img/iiRSg0Fa-c4BNxKW.jpg,,,,,,,[],,,,
1348729727356383233,1348729727356383233,2021-01-11 22:33:19 Jerusalem Standard Time,2021-01-11,22:33:19,+0300,17061263,netanyahu,Benjamin Netanyahu,,יום הרופא זה עוד הזדמנות להודות לרופאות ולרופאים ולכל צוותי הרפואה המדהימים שלנו. אוהבים אתכם וגאים בכם! ❤️  https://t.co/yyTsZv10N2,iw,[],[],[],243,196,2142,[],[],https://twitter.com/netanyahu/status/1348729727356383233,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348729658414653440/pu/img/DJ05LQRY17lpuGW_.jpg,,,,,,,[],,,,
1348687475938631685,1348687475938631685,2021-01-11 19:45:26 Jerusalem Standard Time,2021-01-11,19:45:26,+0300,17061263,netanyahu,Benjamin Netanyahu,, https://t.co/JB4wJTBLID,und,[],[],[],206,270,2568,[],[],https://twitter.com/netanyahu/status/1348687475938631685,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348687427800608768/pu/img/RCGp8sZQC5_NTl8v.jpg,,,,,,,[],,,,
1348652599201968129,1348652599201968129,2021-01-11 17:26:51 Jerusalem Standard Time,2021-01-11,17:26:51,+0300,17061263,netanyahu,Benjamin Netanyahu,,הרבה פוליטיקאים. מנהיג אחד.  https://t.co/UN6FC1giKN,iw,[],[],[],310,259,2166,[],[],https://twitter.com/netanyahu/status/1348652599201968129,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348651441754406917/pu/img/8S_dJ_V132-7O5uK.jpg,,,,,,,[],,,,
1348615652613922822,1348615652613922822,2021-01-11 15:00:02 Jerusalem Standard Time,2021-01-11,15:00:02,+0300,17061263,netanyahu,Benjamin Netanyahu,,בכל רחבי העולם עוקבים בהתפעלות אחרי מבצע החיסונים המוצלח שאנחנו מובילים בישראל.  בעזרת השם נצא מהקורונה בקרוב ונפתח את הכלכלה שלנו.  https://t.co/egFyXFgkpi,iw,[],[],[],143,165,1466,[],[],https://twitter.com/netanyahu/status/1348615652613922822,False,,1,https://pbs.twimg.com/amplify_video_thumb/1348605052198526977/img/ZJrLvAc6s77mM9Mv.jpg,,,,,,,[],,,,
1348582781845200897,1348582781845200897,2021-01-11 12:49:25 Jerusalem Standard Time,2021-01-11,12:49:25,+0300,17061263,netanyahu,Benjamin Netanyahu,,"שמח להודיע היום שנבנה 800 דירות חדשות ביהודה ושומרון, בין היתר בנופי נחמיה ובטל מנשה, יישוב מגוריה של אסתר הורגן ז""ל. אנחנו כאן כדי להישאר. ממשיכים לבנות את ארץ ישראל! 🇮🇱",iw,[],[],[],367,286,3297,[],[],https://twitter.com/netanyahu/status/1348582781845200897,False,,0,,,,,,,,[],,,,
1348312656504107009,1348312656504107009,2021-01-10 18:56:02 Jerusalem Standard Time,2021-01-10,18:56:02,+0300,17061263,netanyahu,Benjamin Netanyahu,,יום של זריקות עידוד. צפו 💪  https://t.co/vcrlY8u9rG,iw,[],[],[],233,219,2137,[],[],https://twitter.com/netanyahu/status/1348312656504107009,False,,1,https://pbs.twimg.com/amplify_video_thumb/1348311529863700480/img/So6mFccYUA7gKfPf.jpg,,,,,,,[],,,,
1348310755754586113,1348310755754586113,2021-01-10 18:48:29 Jerusalem Standard Time,2021-01-10,18:48:29,+0300,17061263,netanyahu,Benjamin Netanyahu,,"במבצע ״חוזרים לחיים״ חיסנו כבר למעלה מ-72% מבני ה-60 ומעלה. ביום ראשון הבא יגיע משלוח נוסף של חיסונים ונתחיל לחסן בני 50 ומעלה. נעלה ל-170 אלף חיסונים ביום, נחסן את כל אזרחי ישראל ונצא ראשונים בעולם מהקורונה!",iw,[],[],[],208,202,2550,[],[],https://twitter.com/netanyahu/status/1348310755754586113,False,,0,,,,,,,,[],,,,
1348277202853441538,1348277202853441538,2021-01-10 16:35:09 Jerusalem Standard Time,2021-01-10,16:35:09,+0300,17061263,netanyahu,Benjamin Netanyahu,,הבאנו היום עוד משלוח ענק של חיסונים לישראל במסגרת מבצע ״חוזרים לחיים״. נחסן את כולם עד סוף מרץ ונהיה המדינה הראשונה בעולם שיוצאת מהקורונה ופותחת את הכלכלה!  https://t.co/pSUp5ra0oq,iw,[],[],[],277,265,2413,[],[],https://twitter.com/netanyahu/status/1348277202853441538,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348276169607622657/pu/img/xAP4Gd0MQLeYPx2U.jpg,,,,,,,[],,,,
1348276988293869571,1348276988293869571,2021-01-10 16:34:18 Jerusalem Standard Time,2021-01-10,16:34:18,+0300,17061263,netanyahu,Benjamin Netanyahu,,"עוד מאות אלפי חיסונים נחתו עכשיו בארץ. מרגש.  אנחנו ביחד מנצחים את הקורונה.   ואני מבטיח שכמו שהסתערנו על הקורונה הבריאותית וניצחנו, אנחנו ממשיכים להסתער על הקורונה הכלכלית.  גאה להיות ראש הממשלה שלכם אזרחי ישראל  https://t.co/B1k2t6nKAD",iw,[],[],['https://pbs.twimg.com/media/ErYKxbEXYAMfZv-.jpg'],179,132,1775,[],[],https://twitter.com/netanyahu/status/1348276988293869571,False,,1,https://pbs.twimg.com/media/ErYKxbEXYAMfZv-.jpg,,,,,,,[],,,,
1348269119435632641,1348269119435632641,2021-01-10 16:03:02 Jerusalem Standard Time,2021-01-10,16:03:02,+0300,17061263,netanyahu,Benjamin Netanyahu,,מייד - עדכון חשוב מנתב״ג. הצטרפו לשידור החי,iw,[],[],[],69,61,757,[],[],https://twitter.com/netanyahu/status/1348269119435632641,False,https://twitter.com/netanyahu/status/1348263054178443264,0,,,,,,,,[],,,,
1348263054178443264,1348263054178443264,2021-01-10 15:38:56 Jerusalem Standard Time,2021-01-10,15:38:56,+0300,17061263,netanyahu,Benjamin Netanyahu,,שידור חי מנתב״ג - מביאים עוד מיליוני חיסונים לישראל - חוזרים לחיים!   https://t.co/NIII8WpPTP,iw,[],['https://fb.watch/2WLcMPfvio/'],[],95,90,1029,[],[],https://twitter.com/netanyahu/status/1348263054178443264,False,,0,,,,,,,,[],,,,
1348262716784472064,1348262716784472064,2021-01-10 15:37:35 Jerusalem Standard Time,2021-01-10,15:37:35,+0300,17061263,netanyahu,Benjamin Netanyahu,,מרגש לראות את ההתעניינות הגדולה של מנהיגים בעולם שמתקשרים ומבקשים ללמוד יותר על מבצע החיסונים המוצלח שלנו - ״חוזרים לחיים״.   בעזרת השם נהיה הראשונים בעולם לצאת מהקורונה ולפתוח את הכלכלה שלנו!  https://t.co/ZZeLeim37U,iw,[],[],[],114,100,1015,[],[],https://twitter.com/netanyahu/status/1348262716784472064,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348262543157063681/pu/img/dbNRU8PzO7LLuBEy.jpg,,,,,,,[],,,,
1348225044699353092,1348225044699353092,2021-01-10 13:07:54 Jerusalem Standard Time,2021-01-10,13:07:54,+0300,17061263,netanyahu,Benjamin Netanyahu,,"בעולם עוקבים בהערכה אחרי מבצע החיסונים של ישראל, אנחנו מחסנים במהירות את האוכלוסיה שלנו - זה יאפשר לנו לפתוח את הכלכלה ולחזור לחיים.  https://t.co/N2CyvOYvKq",iw,[],[],[],137,144,1457,[],[],https://twitter.com/netanyahu/status/1348225044699353092,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1348224154269573121/pu/img/p9kQ4qXRD5NAIR4v.jpg,,,,,,,[],,,,
1347980704748072960,1347980704748072960,2021-01-09 20:56:58 Jerusalem Standard Time,2021-01-09,20:56:58,+0300,17061263,netanyahu,Benjamin Netanyahu,,"מקבל את הזריקה השנייה במבצע ״חוזרים לחיים״ - כל אזרחי ישראל יחוסנו תוך 2-3 חודשים ונוכל לפתוח את הכלכלה שלנו!   (צילום: עמוס בן גרשום, לע״מ)  https://t.co/I5ni9yidCx",iw,[],[],['https://pbs.twimg.com/media/ErT9TVUXEAIwO6R.jpg'],327,312,3615,[],[],https://twitter.com/netanyahu/status/1347980704748072960,False,,1,https://pbs.twimg.com/media/ErT9TVUXEAIwO6R.jpg,,,,,,,[],,,,
1347976621911924737,1347976621911924737,2021-01-09 20:40:45 Jerusalem Standard Time,2021-01-09,20:40:45,+0300,17061263,netanyahu,Benjamin Netanyahu,,"סיכמתי עם פייזר על עוד משלוחי ענק של חיסונים לישראל שיאפשרו לנו לחסן את כל אזרחי ישראל עד אמצע מרץ. נוכל לפתוח את כל הכלכלה שלנו ולחזור לחיים. נכנסנו יחד לקורונה ובעזרת השם נצא ממנה יחד, ראשונים בעולם וחזקים מאי פעם!  https://t.co/eRFi3QeL6W",iw,[],[],[],158,188,2054,[],[],https://twitter.com/netanyahu/status/1347976621911924737,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1347974416567775233/pu/img/cpqUhMAeWIts0WTN.jpg,,,,,,,[],,,,
1347550197921021952,1347550197921021952,2021-01-08 16:26:18 Jerusalem Standard Time,2021-01-08,16:26:18,+0300,17061263,netanyahu,Benjamin Netanyahu,,ישראל - אור לעולם! שבת שלום 🇮🇱💪  https://t.co/RLjed7b1oC,iw,[],['https://www.0404.co.il/?p=719387'],[],293,129,1253,[],[],https://twitter.com/netanyahu/status/1347550197921021952,False,,0,,,,,,,,[],,,,
1347524868477231104,1347524868477231104,2021-01-08 14:45:39 Jerusalem Standard Time,2021-01-08,14:45:39,+0300,17061263,netanyahu,Benjamin Netanyahu,,כולנו ביחד חוזרים לחיים 🇮🇱  https://t.co/4nmZt2sTj7,iw,[],[],[],253,200,1937,[],[],https://twitter.com/netanyahu/status/1347524868477231104,False,,1,https://pbs.twimg.com/media/ErNestuXMAE08AG.jpg,,,,,,,[],,,,
1347274335225065472,1347274331206909956,2021-01-07 22:10:07 Jerusalem Standard Time,2021-01-07,22:10:07,+0300,17061263,netanyahu,Benjamin Netanyahu,,"באמצעות מבצע ״חוזרים לחיים״ נפתח את הכלכלה, נחזור למקומות העבודה, לבתי הכנסת, למסעדות ולפאבים, למגרשי הכדורגל והכדורסל, לאירועי התרבות, לחיים שאנחנו כל-כך אוהבים ומתגעגעים אליהם.",iw,[],[],[],68,55,931,[],[],https://twitter.com/netanyahu/status/1347274335225065472,False,,0,,,,,,,,[],,,,
1347274333606043651,1347274331206909956,2021-01-07 22:10:06 Jerusalem Standard Time,2021-01-07,22:10:06,+0300,17061263,netanyahu,Benjamin Netanyahu,,"אנחנו נחסן את כל האוכלוסיה הרלוונטית, וכל מי שירצה בכך יוכל להתחסן.   בליל הסדר הקרוב נוכל בעזרת השם להסב סביב שולחן החג עם סבתא וסבא, אבא ואמא, הילדים והנכדים. כשנשאל מה נשתנה הלילה הזה, התשובה תהיה: הכל השתנה, הלילה הזה כולנו מסובים.",iw,[],[],[],44,55,961,[],[],https://twitter.com/netanyahu/status/1347274333606043651,False,,0,,,,,,,,[],,,,
1347274331206909956,1347274331206909956,2021-01-07 22:10:06 Jerusalem Standard Time,2021-01-07,22:10:06,+0300,17061263,netanyahu,Benjamin Netanyahu,,"הערב אני נרגש לבשר לכם על פריצת דרך אדירה שתוציא אותנו מהקורונה ותחזיר אותנו לחיים.   אנחנו נהיה המדינה הראשונה בעולם שיוצאת מהקורונה.   ההסכם שהבאתי עם פייזר מאפשר לנו לחסן את כל אזרחי ישראל מעל גיל 16 - עד סוף מרץ, ואולי אף לפני כן.  https://t.co/pLbx6LJ0rI",iw,[],[],[],298,223,2142,[],[],https://twitter.com/netanyahu/status/1347274331206909956,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1347274251800346624/pu/img/sCaCKgfZrnSFf41R.jpg,,,,,,,[],,,,
1347267612594614281,1347267612594614281,2021-01-07 21:43:24 Jerusalem Standard Time,2021-01-07,21:43:24,+0300,17061263,netanyahu,Benjamin Netanyahu,,🇮🇱👍,und,[],[],[],50,67,864,[],[],https://twitter.com/netanyahu/status/1347267612594614281,False,https://twitter.com/omerdos/status/1347264015832141825,0,,,,,,,,[],,,,
1347257556624924676,1347257556624924676,2021-01-07 21:03:26 Jerusalem Standard Time,2021-01-07,21:03:26,+0300,17061263,netanyahu,Benjamin Netanyahu,, https://t.co/ucx0zTMt7E,und,[],[],['https://pbs.twimg.com/media/ErJrmu5XYAMX2PS.jpg'],263,151,1805,[],[],https://twitter.com/netanyahu/status/1347257556624924676,False,,1,https://pbs.twimg.com/media/ErJrmu5XYAMX2PS.jpg,,,,,,,[],,,,
1347256869774123008,1347256869774123008,2021-01-07 21:00:43 Jerusalem Standard Time,2021-01-07,21:00:43,+0300,17061263,netanyahu,Benjamin Netanyahu,,חוזרים לחיים 🇮🇱,iw,[],[],[],896,346,5591,[],[],https://twitter.com/netanyahu/status/1347256869774123008,False,,0,,,,,,,,[],,,,
1347256407582781440,1347256407582781440,2021-01-07 20:58:53 Jerusalem Standard Time,2021-01-07,20:58:53,+0300,17061263,netanyahu,Benjamin Netanyahu,,שידור חי    https://t.co/bauUvOnIoM,iw,[],['https://fb.watch/2T4SHypPai/'],[],55,37,420,[],[],https://twitter.com/netanyahu/status/1347256407582781440,False,,0,,,,,,,,[],,,,
1347130572917907458,1347128687741820928,2021-01-07 12:38:51 Jerusalem Standard Time,2021-01-07,12:38:51,+0300,17061263,netanyahu,Benjamin Netanyahu,,"אם נחזור להסכם הגרעין המסוכן עם איראן, מדינות רבות נוספות במזרח התיכון יזדרזו להתחמש בנשק גרעיני. זאת שגיאה - ואסור שזה יקרה!",iw,[],[],[],61,68,811,[],[],https://twitter.com/netanyahu/status/1347130572917907458,False,,0,,,,,,,,[],,,,
1347128687741820928,1347128687741820928,2021-01-07 12:31:22 Jerusalem Standard Time,2021-01-07,12:31:22,+0300,17061263,netanyahu,Benjamin Netanyahu,,"פגישה חשובה עם שר האוצר האמריקני, ידידי סטיבן מנוצ׳ין. הודיתי לו על המאמצים שהוביל בהטלת סנקציות נגד איראן ואמרתי שיש להמשיך במדיניות זו כדי למנוע מאיראן מלהשיג נשק גרעיני.  https://t.co/cF6RxrVIJW",iw,[],[],['https://pbs.twimg.com/media/ErH2ZaCXUAAlVuN.jpg'],153,179,1839,[],[],https://twitter.com/netanyahu/status/1347128687741820928,False,,1,https://pbs.twimg.com/media/ErH2ZaCXUAAlVuN.jpg,,,,,,,[],,,,
1346891601881276418,1346891601881276418,2021-01-06 20:49:16 Jerusalem Standard Time,2021-01-06,20:49:16,+0300,17061263,netanyahu,Benjamin Netanyahu,,אף מילה על כך בערוצי התעמולה שמסתירים מכם את האמת. אתם כבר יודעים למה.  https://t.co/x0aMXSnFpy,iw,[],[],['https://pbs.twimg.com/media/ErEexG2XMAAzspg.jpg'],400,213,2016,[],[],https://twitter.com/netanyahu/status/1346891601881276418,False,,1,https://pbs.twimg.com/media/ErEexG2XMAAzspg.jpg,,,,,,,[],,,,
1346877921978417154,1346877875924967425,2021-01-06 19:54:55 Jerusalem Standard Time,2021-01-06,19:54:55,+0300,17061263,netanyahu,Benjamin Netanyahu,,זה המשלוח הראשון של מודרנה - יהיו עוד - ואני עובד להביא מיליוני חיסונים נוספים לאזרחי ישראל כדי שנפתח בקרוב את כל הכלכלה שלנו ונחזור לחיים.,iw,[],[],[],30,47,630,[],[],https://twitter.com/netanyahu/status/1346877921978417154,False,,0,,,,,,,,[],,,,
1346877875924967425,1346877875924967425,2021-01-06 19:54:44 Jerusalem Standard Time,2021-01-06,19:54:44,+0300,17061263,netanyahu,Benjamin Netanyahu,,לפני כמה ימים שוחחתי עם מנכ״ל מודרנה ומחר מתוכנן להגיע לישראל המשלוח הראשון של חיסוני מודרנה. ניתן אותם לאנשים שנמצאים בבית ולא יכולים להגיע למרכזי החיסונים.  https://t.co/ffvg0f6wru,iw,[],[],[],167,147,1617,[],[],https://twitter.com/netanyahu/status/1346877875924967425,False,,1,https://pbs.twimg.com/amplify_video_thumb/1346877502988414976/img/D69jY5agN6N1t-mP.jpg,,,,,,,[],,,,
1346840052719116290,1346840052719116290,2021-01-06 17:24:26 Jerusalem Standard Time,2021-01-06,17:24:26,+0300,17061263,netanyahu,Benjamin Netanyahu,,"התרגשתי לפגוש היום את הילה שורץ במתחם החיסונים בירושלים.  הילה בת 7, מתוקה אמיתית שמאובחנת עם תסמונת נדירה. למרות כל הקשיים היא נלחמת על החיים מתוך שמחה ואהבה אדירה. הייתה לי הזכות להכיר אותה היום. הרבה בריאות הילה!  https://t.co/WBhYbj7u9x",iw,[],[],[],108,137,1655,[],[],https://twitter.com/netanyahu/status/1346840052719116290,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1346839904588804096/pu/img/ZxIbRffwMFoBCxWM.jpg,,,,,,,[],,,,
1346809678781673473,1346809678781673473,2021-01-06 15:23:44 Jerusalem Standard Time,2021-01-06,15:23:44,+0300,17061263,netanyahu,Benjamin Netanyahu,,"מבקר עכשיו במרכז חיסונים ענק בירושלים. אנחנו מתכוונים לחסן את כל אוכלוסיית ישראל בחודשים הקרובים. אני פועל להביא עוד חיסונים, כולל בשעות האחרונות. נוכל לפתוח את המשק בהדרגה ומהר יותר מכל העולם. ישראל אלופת העולם בחיסונים! 🇮🇱💪",iw,[],[],[],286,190,2440,[],[],https://twitter.com/netanyahu/status/1346809678781673473,False,,0,,,,,,,,[],,,,
1346807957896368129,1346807957896368129,2021-01-06 15:16:54 Jerusalem Standard Time,2021-01-06,15:16:54,+0300,17061263,netanyahu,Benjamin Netanyahu,,שידור חי מהחיסונים בירושלים:  https://t.co/xRYwX5TAYe,iw,[],['https://fb.watch/2RssBQqm72/'],[],62,43,490,[],[],https://twitter.com/netanyahu/status/1346807957896368129,False,,0,,,,,,,,[],,,,
1346807442773057537,1346807442773057537,2021-01-06 15:14:51 Jerusalem Standard Time,2021-01-06,15:14:51,+0300,17061263,netanyahu,Benjamin Netanyahu,,"ברור לכל שאם היה מדובר בכל אזרח אחר חוץ מראש הממשלה נתניהו, ראש ממשלה חזק מהימין, כתב האישום המופרך הזה כלל לא היה מוגש. קיראו כאן:  https://t.co/cDvEj402Xa",iw,[],['https://www.facebook.com/268108602075/posts/10157946934162076/'],[],378,146,1628,[],[],https://twitter.com/netanyahu/status/1346807442773057537,False,,0,,,,,,,,[],,,,
1346518962478190594,1346518962478190594,2021-01-05 20:08:32 Jerusalem Standard Time,2021-01-05,20:08:32,+0300,17061263,netanyahu,Benjamin Netanyahu,,"אנחנו בעיצומה של מגפה עולמית שמתפשטת במהירות שיא עם המוטציה הבריטית. היא הגיעה לישראל וגובה חיים רבים. לפי כל המומחים אנחנו צריכים מייד להטיל סגר מלא כדי להציל חיי אדם, כך אישרנו בממשלה וכך נאשר בכנסת  https://t.co/X5Yy3jh8U4",iw,[],[],[],293,157,1506,[],[],https://twitter.com/netanyahu/status/1346518962478190594,False,,1,https://pbs.twimg.com/amplify_video_thumb/1346518059083829250/img/mZ55pvdWrx8oM9fu.jpg,,,,,,,[],,,,
1346477617545838595,1346477617545838595,2021-01-05 17:24:15 Jerusalem Standard Time,2021-01-05,17:24:15,+0300,17061263,netanyahu,Benjamin Netanyahu,,"אני קורא לכם אזרחי ישראל: בואו נעשה מאמץ אחרון - יחד.  כך נציל חיים, כך נהיה הראשונים בעולם לצאת מהקורונה, כך נפתח את הכלכלה שלנו, וכך נחזור לחיים.  https://t.co/LP2oIaFGJn",iw,[],[],[],349,173,1652,[],[],https://twitter.com/netanyahu/status/1346477617545838595,False,,1,https://pbs.twimg.com/media/Eq-mPclVoAMHVH5.jpg,,,,,,,[],,,,
1346470257079144451,1346470257079144451,2021-01-05 16:55:00 Jerusalem Standard Time,2021-01-05,16:55:00,+0300,17061263,netanyahu,Benjamin Netanyahu,,"זה לא הזמן לפוליטיקה! זה הזמן לקבל את ההחלטות הנדרשות כדי להציל את חייהם של אזרחי ישראל, לצאת מהקורונה ולפתוח את הכלכלה שלנו.  https://t.co/T2VcYHzVMl",iw,[],[],[],258,178,1656,[],[],https://twitter.com/netanyahu/status/1346470257079144451,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1346470176091381761/pu/img/6vA5-CwnmYq0qkX_.jpg,,,,,,,[],,,,
1346124693594644486,1346124693594644486,2021-01-04 18:01:51 Jerusalem Standard Time,2021-01-04,18:01:51,+0300,17061263,netanyahu,Benjamin Netanyahu,,"אני מבקש לשבח את השב""כ, את הימ״מ ואת צה""ל שהביאו ללכידת המחבל הנתעב שרצח באכזריות את אסתר הורגן ז""ל. אנחנו נמצה עמו את הדין ועם כל מי שסייעו לו.   יידעו כל מבקשי רעתנו, והם רואים את זה פעם אחר פעם: ידה הארוכה של ישראל תגיע אליהם בכל מקום ובכל עת.",iw,[],[],[],137,150,2092,[],[],https://twitter.com/netanyahu/status/1346124693594644486,False,,0,,,,,,,,[],,,,
1346123884408565765,1346123884408565765,2021-01-04 17:58:38 Jerusalem Standard Time,2021-01-04,17:58:38,+0300,17061263,netanyahu,Benjamin Netanyahu,,"יחד עם שר האוצר אנו מביאים היום מענקים נוספים לעצמאיים ולבעלי עסקים - אלפי שקלים לכל בעל עסק שנפגע בקורונה.   בנוסף אנחנו מאריכים את תקופת ההחזר של הארנונה.   בזכות מיליוני החיסונים שהבאנו וסגר קצר ומהודק, אנחנו נציל חיים רבים ונהיה הראשונים בעולם לפתוח את הכלכלה תוך זמן קצר!",iw,[],[],[],210,125,1446,[],[],https://twitter.com/netanyahu/status/1346123884408565765,False,,0,,,,,,,,[],,,,
1346086392972128257,1346086392972128257,2021-01-04 15:29:39 Jerusalem Standard Time,2021-01-04,15:29:39,+0300,17061263,netanyahu,Benjamin Netanyahu,, https://t.co/gMrrN53tO3,und,[],['https://www.makorrishon.co.il/opinion/299267/'],[],136,126,1155,[],[],https://twitter.com/netanyahu/status/1346086392972128257,False,,0,,,,,,,,[],,,,
1346061312170754048,1346061312170754048,2021-01-04 13:50:00 Jerusalem Standard Time,2021-01-04,13:50:00,+0300,17061263,netanyahu,Benjamin Netanyahu,,"החלטת איראן להמשיך את ההפרות של מחויבויותיה, להעלות את רמת ההעשרה ולקדם יכולת תעשייתית להעשרת אורניום מתחת לאדמה, אינה יכולה להיות מוסברת בשום דרך פרט להמשך מימוש כוונתה לפתח תכנית גרעין צבאית.   ישראל לא תאפשר לאיראן לייצר נשק גרעיני.",iw,[],[],[],334,274,2671,[],[],https://twitter.com/netanyahu/status/1346061312170754048,False,,0,,,,,,,,[],,,,
1346040369843232769,1346040369843232769,2021-01-04 12:26:47 Jerusalem Standard Time,2021-01-04,12:26:47,+0300,17061263,netanyahu,Benjamin Netanyahu,,"אלופי העולם בחיסונים! יחד נצא ראשונים מהקורונה, נפתח את הכלכלה שלנו ונחזור לחיים 🇮🇱  https://t.co/7N2394VVvj",iw,[],[],[],273,263,2193,[],[],https://twitter.com/netanyahu/status/1346040369843232769,False,,1,https://pbs.twimg.com/media/Eq4Yh3yXYAMYfhN.jpg,,,,,,,[],,,,
1345427198136745986,1345427198136745986,2021-01-02 19:50:15 Jerusalem Standard Time,2021-01-02,19:50:15,+0300,17061263,netanyahu,Benjamin Netanyahu,,מובילים בענק ויוצאים ראשונים מהקורונה!,iw,[],[],[],361,149,1780,[],[],https://twitter.com/netanyahu/status/1345427198136745986,False,https://twitter.com/AmichaiStein1/status/1345425863089811456,0,,,,,,,,[],,,,
1345426074608541697,1345426074608541697,2021-01-02 19:45:47 Jerusalem Standard Time,2021-01-02,19:45:47,+0300,17061263,netanyahu,Benjamin Netanyahu,,שמחתי לבקר באום אל פאחם לרגל החיסון המיליון בישראל. המגזר הערבי מצטרף לסיפור ההצלחה של ישראל!  https://t.co/Ob1Q9hkmCM,iw,[],[],[],216,139,1488,[],[],https://twitter.com/netanyahu/status/1345426074608541697,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1345417272920305668/pu/img/BReJYMm-W83kGkcq.jpg,,,,,,,[],,,,
1345415550487429120,1345415550487429120,2021-01-02 19:03:58 Jerusalem Standard Time,2021-01-02,19:03:58,+0300,17061263,netanyahu,Benjamin Netanyahu,,העיתונאי ארי שביט: ״מיליוני החיסונים שראש הממשלה נתניהו הביא הם ההישג הישראלי הכי גדול שאני זוכר בימי חיי״.  https://t.co/9G1584nV3z,iw,[],[],[],358,241,2352,[],[],https://twitter.com/netanyahu/status/1345415550487429120,False,,1,https://pbs.twimg.com/amplify_video_thumb/1345414983446908928/img/GyuLpOz-eKLjYIrq.jpg,,,,,,,[],,,,
1345402590943727616,1345402590943727616,2021-01-02 18:12:28 Jerusalem Standard Time,2021-01-02,18:12:28,+0300,17061263,netanyahu,Benjamin Netanyahu,,שבוע טוב ובריא אזרחי ישראל! נמשיך לעבוד למענכם ויחד נחזור לחיים 🇮🇱💙  https://t.co/gPVSoSkDeR,iw,[],[],['https://pbs.twimg.com/media/EqvUfv2XUAIeVxc.jpg'],280,165,2192,[],[],https://twitter.com/netanyahu/status/1345402590943727616,False,,1,https://pbs.twimg.com/media/EqvUfv2XUAIeVxc.jpg,,,,,,,[],,,,
1345007455730864128,1345007455730864128,2021-01-01 16:02:21 Jerusalem Standard Time,2021-01-01,16:02:21,+0300,17061263,netanyahu,Benjamin Netanyahu,,הקדמנו את כל העולם: מיליון מחוסנים בישראל! חוזרים לחיים ✌️🇮🇱  https://t.co/V5Flf3gtgH,iw,[],[],['https://pbs.twimg.com/media/EqptJl8XAAUQ6W-.jpg'],306,183,2164,[],[],https://twitter.com/netanyahu/status/1345007455730864128,False,,1,https://pbs.twimg.com/media/EqptJl8XAAUQ6W-.jpg,,,,,,,[],,,,
1344999241341657088,1344999241341657088,2021-01-01 15:29:42 Jerusalem Standard Time,2021-01-01,15:29:42,+0300,17061263,netanyahu,Benjamin Netanyahu,,"התרגשות גדולה, ג'אברין הוא המחוסן המיליון במדינת ישראל.  חשוב לי שכולנו וגם בציבור הערבי במדינת ישראל נתחסן מהר, זה חשוב משום שמדובר בהצלת חיים ורק כך נוכל לחזור לחיים הנורמליים.  https://t.co/wwPcaoqxVg",iw,[],[],[],182,111,1158,[],[],https://twitter.com/netanyahu/status/1344999241341657088,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1344998906678153217/pu/img/qx-kdeOUTCYns0yI.jpg,,,,,,,[],,,,
1344983936246697984,1344983936246697984,2021-01-01 14:28:53 Jerusalem Standard Time,2021-01-01,14:28:53,+0300,17061263,netanyahu,Benjamin Netanyahu,,"ג׳אברין מוחמד מאום אל פאחם, הישראלי המיליון שמקבל חיסון לקורונה. חוזרים לחיים!  (צילום: חיים צח, לע״מ)  https://t.co/u7tySR85A5",iw,[],[],['https://pbs.twimg.com/media/EqpXwD2W4AUFQDR.jpg'],194,111,1528,[],[],https://twitter.com/netanyahu/status/1344983936246697984,False,,1,https://pbs.twimg.com/media/EqpXwD2W4AUFQDR.jpg,,,,,,,[],,,,
